ID,Canopy Height,Plant Height,Vegetarian Wet %,Vegetarian Dry %,Root Wet %,Root Dry %,Leaf Area,Leaf Count,Root Depth,Root Length
R2,33.08206307,67.0720858,1.10402772,19.40752023,2.837591419,41.28867827,1009.218298,4.991101874,15.95521742,20.83702447
R3,36.29639371,45.59777087,1.37171901,31.40402106,2.757407114,27.92195114,981.4596958,4.004305016,17.01762901,17.33297769
R3,36.31000612,45.60756314,1.367089105,31.39821324,2.758060488,27.9208319,981.4658662,4.009716251,16.99750503,17.33202057
R3,36.30385871,45.60322112,1.355222741,31.41581483,2.761556623,27.90364604,981.4707394,4.013073217,17.01113755,17.34120996
R3,36.31880772,45.60274989,1.370833734,31.39621719,2.764324861,27.91700413,981.4799372,3.995003974,17.00913329,17.32165575
R1,34.50282609,54.5498796,1.139890612,18.41126894,2.943723846,57.62734188,1284.223648,5.003075111,16.27494356,19.71064036
R1,34.48218558,54.54475421,1.139742191,18.40086277,2.972793742,57.62994653,1284.217148,5.010118742,16.27433933,19.7272024
R3,36.30837827,45.58444424,1.360728908,31.41026853,2.772657469,27.9080003,981.4704122,3.98918562,17.01398544,17.32915848
R3,36.30201819,45.59810756,1.362108646,31.38892869,2.759503916,27.90956836,981.4454825,4.009120542,17.0120893,17.33123764
R3,36.29483982,45.61037361,1.362827386,31.38878039,2.761349745,27.91475213,981.4746713,4.006283937,16.9981391,17.33025414
R1,34.5049954,54.56664412,1.153797657,18.40671549,2.946962837,57.6214627,1284.240892,4.99115677,16.27880297,19.72185381
R3,36.3113571,45.57963836,1.356126643,31.42000198,2.772186763,27.90686979,981.4712517,3.989078106,17.00473792,17.33475765
R3,36.30067333,45.60444887,1.380229658,31.38891816,2.756895748,27.9285649,981.4776321,4.011474008,17.00037882,17.34749792
R3,36.31265891,45.60510708,1.352211143,31.41045566,2.759109134,27.90892732,981.4658594,3.998001339,17.00741383,17.33567355
R2,33.10439294,67.07005761,1.127565237,19.40329904,2.853111971,41.28241356,1009.214779,5.005548745,15.97191108,20.84173633
R2,33.10535845,67.08924736,1.109465798,19.39381748,2.858737372,41.29644933,1009.248072,4.9897521,15.9742698,20.84851318
R2,33.11208616,67.06037406,1.116431774,19.39893504,2.837220279,41.30645321,1009.229262,5.005927828,15.9624271,20.85570193
R1,34.50378702,54.56324436,1.139910117,18.4082644,2.956423512,57.63618509,1284.237849,4.986598052,16.28755753,19.74457333
R1,34.51068111,54.5507967,1.174458913,18.40606829,2.947202259,57.6393081,1284.228287,4.981751423,16.30249756,19.75558728
R1,34.50380792,54.57383672,1.1613315,18.41155417,2.966368072,57.63134287,1284.216242,4.987071854,16.27185139,19.74417013
R1,34.49461275,54.54556811,1.154347121,18.41344495,2.965417042,57.62136482,1284.211834,4.999877821,16.27716241,19.7122348
R3,36.31441835,45.5965573,1.37158586,31.40566675,2.755982765,27.91721028,981.4567754,3.992886917,17.01231449,17.33060862
R1,34.49800943,54.56051017,1.150940352,18.4019623,2.957446121,57.63755509,1284.240435,4.993076518,16.26317437,19.73160474
R1,34.50683989,54.56425346,1.141653733,18.39806089,2.962902897,57.63423802,1284.240308,5.01690747,16.27252954,19.746363
R1,34.481819,54.55015874,1.157236465,18.40106344,2.969296536,57.64005923,1284.251214,5.003774531,16.27947614,19.74664382
R3,36.30050915,45.60338808,1.370722896,31.41685428,2.771092344,27.9366837,981.4584546,3.995257927,16.99964363,17.32607893
R2,33.10622634,67.06241685,1.121854965,19.40393943,2.842240747,41.28791102,1009.224553,5.00631018,15.97098593,20.81798407
R1,34.52249457,54.55870322,1.153563362,18.3960384,2.96951375,57.64458167,1284.248207,5.009825585,16.26703222,19.72774041
R1,34.49277114,54.54775747,1.136228021,18.42074638,2.974880412,57.64241259,1284.236575,5.001672661,16.29393945,19.74123724
R3,36.2888502,45.6016992,1.369131763,31.41388812,2.75359398,27.93228633,981.4759075,4.004991192,16.98616209,17.32509522
R3,36.29977243,45.6053147,1.378139343,31.39350727,2.753789337,27.90913118,981.4800635,4.003567882,17.01363943,17.32653094
R1,34.51102185,54.58243346,1.155553956,18.38624116,2.960685567,57.64550037,1284.23629,4.999975959,16.26429633,19.73511323
R3,36.29945034,45.60001791,1.366872215,31.40826395,2.771394864,27.92226061,981.4789976,3.989947461,17.00019332,17.33142609
R1,34.50294895,54.56335195,1.153959087,18.40489439,2.970691001,57.63129103,1284.230165,4.986906154,16.25910226,19.7161564
R3,36.3106945,45.59558073,1.348889464,31.40427883,2.790636719,27.91145513,981.4654464,4.010581103,17.00868547,17.33854597
R1,34.50416529,54.54101371,1.142270637,18.40034127,2.960085147,57.63460916,1284.229179,4.994873851,16.27756802,19.74002139
R1,34.5071092,54.57109938,1.165902257,18.41514863,2.951429642,57.64444047,1284.231651,4.997998156,16.26699365,19.74791034
R1,34.50836346,54.56018268,1.160033054,18.39369745,2.960198067,57.61618661,1284.256295,5.010478024,16.28820501,19.70435282
R2,33.09826893,67.06557734,1.113464158,19.39956544,2.843254236,41.30056118,1009.217675,5.001362324,15.98431149,20.82314466
R1,34.50329443,54.5624274,1.162334056,18.40301793,2.953688899,57.65450615,1284.238507,4.984698153,16.2736128,19.74364593
R2,33.11623206,67.07008193,1.130499265,19.37888912,2.85809619,41.30878447,1009.206594,5.007212463,15.97741428,20.83512461
R1,34.49917452,54.57196455,1.147125442,18.40173017,2.96974173,57.65021218,1284.220089,4.978729688,16.26946273,19.75005532
R1,34.49522732,54.55987909,1.148704307,18.40878406,2.963439438,57.62001539,1284.231222,4.994763365,16.29077078,19.72844981
R2,33.10187803,67.07810704,1.118412858,19.3952482,2.867723915,41.28615003,1009.220008,4.99533104,15.95733259,20.85392024
R1,34.50088984,54.5651387,1.134779648,18.41243055,2.959816139,57.63542437,1284.232363,5.01377112,16.26024463,19.73835184
R3,36.30517715,45.60497737,1.380574192,31.42797366,2.776981129,27.91017696,981.4822117,3.993871218,16.98992321,17.31176513
R1,34.49993789,54.55382413,1.158022704,18.40246222,2.970118172,57.65492839,1284.244286,5.00235609,16.28292748,19.71492146
R3,36.29563627,45.59822017,1.360729363,31.39705172,2.758540897,27.918333,981.4728621,4.019051074,16.99041542,17.33368447
R2,33.09931479,67.07152969,1.115125524,19.40170443,2.838781298,41.29228287,1009.222828,5.00038597,15.9703596,20.832599
R2,33.10770841,67.0755623,1.122001939,19.41001044,2.833819351,41.30276703,1009.225969,4.990162291,15.96095831,20.84293795
R3,36.29398569,45.6070128,1.37544722,31.3937624,2.795025529,27.89570719,981.4570626,4.004007658,17.0097286,17.33762758
R3,36.31150273,45.58726487,1.386544743,31.40722768,2.763215778,27.90983261,981.4593477,3.991574746,17.0014237,17.33316935
R1,34.50464277,54.55782552,1.148364162,18.41690412,2.984564515,57.64002095,1284.223213,5.002920061,16.27760527,19.73045299
R3,36.31370873,45.6071734,1.366491831,31.39476024,2.771634271,27.89805686,981.4619132,4.011663514,17.00174117,17.33078639
R3,36.30395484,45.59024951,1.365842808,31.39661014,2.766502799,27.93046664,981.4970934,4.002440402,17.00534173,17.32881868
R1,34.48874641,54.56492371,1.130418791,18.41540459,2.971383141,57.64685314,1284.238374,5.007951552,16.27516844,19.75538539
R3,36.2964116,45.61462527,1.363050609,31.3964858,2.745334969,27.93342331,981.4772905,3.99192353,16.98391778,17.31726974
R3,36.3024948,45.59520582,1.378912905,31.39373931,2.752843238,27.91414284,981.4697217,3.983759819,17.01218509,17.33663941
R2,33.09859303,67.08066486,1.112260335,19.41509302,2.835359417,41.29955521,1009.246248,5.005636445,15.96368482,20.83680125
R2,33.08883567,67.06150035,1.113323036,19.40866812,2.835454714,41.27738503,1009.224043,5.019208574,15.96687781,20.83390509
R1,34.4933932,54.57335,1.160706429,18.40393207,2.945509624,57.63603354,1284.241859,4.988397616,16.28381842,19.74815969
R1,34.50018141,54.53148444,1.164251313,18.39481224,2.962447109,57.64791967,1284.229098,5.000760192,16.26035434,19.73013788
R1,34.50408529,54.56664674,1.143023199,18.38981933,2.969288681,57.61758868,1284.231222,5.003149068,16.27145782,19.74680856
R1,34.50327945,54.55423296,1.152798382,18.40555921,2.939475431,57.64245901,1284.237206,5.01456708,16.27778925,19.74499706
R3,36.31172745,45.6023097,1.363025995,31.39957062,2.744784687,27.927437,981.4750306,3.992962825,16.99574665,17.31928717
R2,33.09789948,67.06615081,1.089849054,19.39102599,2.853443494,41.28093533,1009.236088,4.99731094,15.94800524,20.82598549
R3,36.30479588,45.60660671,1.359604626,31.41824481,2.759932176,27.91423849,981.4669635,4.000889224,16.99108007,17.30605048
R1,34.50754543,54.54150516,1.164877874,18.40766897,2.950698779,57.65020143,1284.254174,5.013190917,16.26443253,19.73129638
R3,36.28662529,45.58945481,1.380158217,31.40183169,2.784214043,27.90476923,981.4824183,4.010620743,17.00754269,17.3326542
R3,36.29336903,45.61028258,1.370926153,31.40082877,2.772559008,27.9161714,981.4696524,4.006427387,17.00549822,17.3342707
R3,36.30795547,45.61256358,1.379863598,31.39654468,2.770003515,27.89876192,981.4655359,3.981899672,16.9877879,17.33374846
R3,36.28132741,45.59218459,1.353544959,31.41533195,2.787559024,27.93341508,981.4769982,3.991706871,17.00990581,17.33157169
R2,33.09693584,67.075851,1.115307814,19.39338194,2.843974604,41.29756318,1009.206967,5.015502627,15.95535833,20.8406716
R3,36.27977299,45.60413225,1.370647324,31.39814066,2.744803611,27.92076487,981.4680506,3.996181534,16.9921449,17.34118992
R2,33.09712269,67.08476807,1.09556189,19.41102056,2.830307262,41.28741498,1009.190429,5.001478019,15.95213308,20.83939744
R3,36.32611118,45.59934594,1.351583188,31.40966662,2.758035656,27.91343554,981.4557864,3.996213508,16.9998867,17.33591773
R3,36.30463759,45.61030456,1.378681472,31.4032654,2.774476732,27.91242136,981.4574682,3.989916175,17.00268321,17.33346306
R2,33.10038061,67.06278205,1.117758146,19.40060955,2.856882678,41.30576281,1009.247491,4.993310082,15.96443149,20.83514848
R1,34.49243793,54.56100039,1.158058776,18.39774403,2.949823695,57.65160618,1284.228325,4.990550097,16.29331004,19.72585428
R2,33.0998918,67.05190805,1.130342674,19.41085269,2.84074922,41.30195276,1009.22259,5.003056778,15.95336533,20.83386226
R2,33.08999861,67.07801308,1.110420071,19.39901438,2.828529948,41.3095807,1009.230113,5.006007024,15.95133532,20.8338051
R3,36.28639689,45.60477442,1.363798629,31.4171122,2.760516995,27.91626912,981.4852509,4.003007601,16.99584853,17.31830259
R1,34.49322858,54.54515074,1.157420852,18.39695277,2.960122962,57.62948679,1284.225646,5.002766204,16.27630046,19.73841608
R2,33.10322362,67.06113762,1.101235093,19.39559336,2.844698542,41.28843303,1009.224046,4.995880284,15.962854,20.81782723
R1,34.49132145,54.56521322,1.138473188,18.40679341,2.953611927,57.6088768,1284.235459,4.991703242,16.28628411,19.73387464
R1,34.51508945,54.5874442,1.147153686,18.39304643,2.961548196,57.63486629,1284.221575,5.01983182,16.28352848,19.74537923
R3,36.29147454,45.5888405,1.358743713,31.39793723,2.782824387,27.91808518,981.4813012,4.006735138,16.9931724,17.32603892
R3,36.32306317,45.61248315,1.365855297,31.40694562,2.772462903,27.89850326,981.4679285,3.996796639,16.99926834,17.33499852
R1,34.50210984,54.57396529,1.16660903,18.40548967,2.96392393,57.64497548,1284.244887,4.994612175,16.27133128,19.7208258
R3,36.28724085,45.61167452,1.367991248,31.40727532,2.75091074,27.91539385,981.4766727,3.997000831,17.00613818,17.35537004
R2,33.10735585,67.09168416,1.11794537,19.3957669,2.847930135,41.28164239,1009.242843,4.993877458,15.98032835,20.83238887
R1,34.50936995,54.55986318,1.144528015,18.40532722,2.9606572,57.63404872,1284.234579,4.998609222,16.26273617,19.73801836
R3,36.31348257,45.59397714,1.378046811,31.39989494,2.776203185,27.90968129,981.4625751,4.000379604,16.98843061,17.32622485
R2,33.09732859,67.05695655,1.100324434,19.41134197,2.838019804,41.2962105,1009.216287,5.010018809,15.95811412,20.83012154
R1,34.49497423,54.55234141,1.152153794,18.40478865,2.96785761,57.63467222,1284.229926,4.993258835,16.27875393,19.73277696
R1,34.49455914,54.56110705,1.150588241,18.39151471,2.970086627,57.62482215,1284.240569,5.008568272,16.27178344,19.74754879
R2,33.10333198,67.07499159,1.100999078,19.38836205,2.849978445,41.30216432,1009.229423,5.009928633,15.95779532,20.84599142
R2,33.11304631,67.08809389,1.117379348,19.40310821,2.846196335,41.2866776,1009.221878,4.997514114,15.960676,20.83141334
R1,34.50741601,54.54552137,1.156572885,18.38963317,2.967234729,57.62240852,1284.235988,5.003228958,16.28372103,19.72710257
R2,33.07148604,67.07501099,1.092587572,19.38028832,2.866265942,41.29495966,1009.21108,5.000101706,15.95742424,20.83621516
R2,33.09181839,67.05214761,1.122081016,19.40831773,2.840572634,41.30003832,1009.211698,5.017089694,15.97052335,20.82966849
R3,34.39157183,74.88587396,1.132999786,26.59449691,1.926327687,34.87036525,1253.963568,3.994544151,13.92186211,20.47113449
R1,34.21101124,75.01966557,1.237047826,43.62406255,2.786414418,27.71612901,1435.615419,4.007783427,16.3007061,20.35572459
R3,34.39330676,74.8892431,1.153806649,26.60955586,1.941694163,34.85952163,1253.96823,4.003110796,13.92571011,20.48289751
R1,34.19084776,75.01065635,1.238409453,43.63548385,2.816417416,27.73081867,1435.609623,4.000158819,16.30511218,20.38686809
R1,34.18827823,75.01486127,1.24821428,43.62407955,2.810101064,27.70303595,1435.623021,4.00914835,16.2904706,20.35110588
R1,34.20787146,75.00976581,1.246951924,43.62272013,2.789536859,27.70355568,1435.607366,4.000017198,16.29840661,20.36421302
R3,34.38730048,74.9110321,1.149778188,26.60039857,1.946226184,34.88697351,1253.973903,4.007860829,13.93214137,20.49394237
R2,36.61408193,77.01708651,1.500179182,27.10490196,4.727439464,30.04610704,1751.007348,3.994097253,19.7239793,22.55169585
R2,36.59245962,77.00452608,1.495643189,27.10100499,4.745688401,30.02252279,1751.004153,3.997984047,19.74458306,22.55955632
R2,36.59645514,77.01489174,1.500912204,27.08541541,4.729909235,30.03697092,1750.99403,3.992360135,19.74372133,22.53669472
R2,36.6207322,77.01679257,1.504143061,27.08669916,4.725446093,30.05321811,1751.002711,4.003007438,19.75253532,22.55875033
R1,34.18983595,75.02498576,1.230115506,43.61922562,2.802664924,27.7446583,1435.615586,4.001319094,16.31397711,20.36468694
R1,34.19023662,75.00449958,1.229214255,43.62122279,2.820197957,27.72379045,1435.62436,4.007647157,16.31676251,20.36535384
R1,34.22075797,75.00316813,1.236850763,43.62724509,2.793591125,27.72537573,1435.621984,3.998802398,16.31840614,20.38179251
R1,34.19904966,75.01000255,1.246288752,43.63280396,2.799367235,27.71798106,1435.610048,4.007415015,16.28721276,20.37570127
R3,34.39795209,74.87593244,1.124063068,26.58904463,1.920356369,34.86816219,1253.932092,3.995218318,13.9325929,20.49246517
R3,34.39841963,74.91123852,1.159906112,26.59416432,1.918570424,34.86390346,1253.967307,4.004195978,13.92593295,20.47899067
R3,34.40393312,74.9100633,1.13997114,26.60218881,1.947574788,34.88176345,1253.956875,4.016470362,13.94752829,20.48411258
R2,36.61560483,77.02737455,1.5141614,27.09292459,4.738821976,30.04024712,1751.003389,3.993053783,19.74669476,22.54664878
R2,36.59249601,76.99932063,1.523265605,27.08836458,4.716632274,30.04703777,1750.999465,3.993605975,19.73724965,22.55064997
R1,34.20297126,75.01167121,1.249083074,43.62749074,2.790631006,27.71316335,1435.61618,4.007204365,16.29659841,20.37096637
R2,36.59256839,77.01521965,1.482957923,27.09152236,4.72329682,30.0318596,1750.984171,4.004606443,19.72947402,22.55161579
R1,34.19601804,75.0212066,1.230860452,43.64186315,2.787816193,27.70461351,1435.619455,4.000526325,16.31063221,20.36827601
R2,36.60699736,77.01399487,1.496266814,27.10078002,4.733242855,30.05256748,1750.999391,3.976801072,19.71716076,22.54914486
R3,34.40278449,74.90104494,1.121206305,26.60510925,1.928862922,34.86375109,1253.950432,3.99765073,13.93145317,20.46601447
R1,34.19815919,75.00960545,1.236926614,43.63246272,2.802079678,27.71410304,1435.609644,3.986754928,16.30037377,20.35546516
R2,36.60594586,76.99249622,1.510973966,27.08251534,4.730844526,30.03675877,1751.000651,4.003007239,19.71562857,22.55921103
R1,34.20336367,75.01419762,1.231251226,43.62209831,2.799117543,27.70489464,1435.62974,3.994233551,16.27899031,20.3794803
R2,36.60240724,77.0120502,1.493832534,27.10007441,4.734399933,30.03212951,1751.003065,3.986628186,19.73666457,22.55616072
R1,34.20762769,75.02246197,1.251147672,43.63147843,2.796593707,27.70980565,1435.615771,4.009104012,16.30284423,20.35981106
R1,34.19205626,75.01428237,1.235469666,43.62735125,2.821952095,27.71953107,1435.610772,3.994645632,16.32104121,20.35812997
R1,34.1973417,75.00194898,1.246238051,43.60321038,2.791161374,27.71985384,1435.609658,3.981154044,16.30592509,20.35593949
R3,34.39449914,74.91328601,1.141210702,26.60254443,1.936470912,34.86803352,1253.95115,3.989039029,13.92143839,20.46938689
R3,34.41081681,74.89611407,1.135995066,26.61839355,1.933700157,34.84362447,1253.966582,4.006513295,13.92950355,20.48510273
R1,34.20004757,75.00013553,1.225733723,43.61881148,2.797856294,27.71337955,1435.619916,4.002226196,16.30979337,20.3585618
R2,36.59209824,76.99551815,1.493708331,27.10392813,4.756211699,30.05159433,1750.990833,4.018542213,19.7390491,22.54652714
R2,36.60527201,77.02191781,1.490473346,27.10331215,4.747698203,30.0329078,1751.004977,3.995793342,19.73357332,22.54915147
R1,34.20242547,75.0197016,1.239256816,43.6245618,2.823805297,27.71634696,1435.63251,4.002268209,16.2912358,20.35089808
R1,34.20557473,75.00753694,1.236383777,43.6161749,2.795556455,27.70210176,1435.623905,4.017057235,16.30915962,20.36277719
R1,34.21022331,75.01760037,1.239571506,43.65083288,2.797268201,27.71512761,1435.621134,4.004739536,16.29286035,20.3739137
R3,34.40794912,74.90133628,1.157193708,26.59293619,1.923541578,34.8692992,1253.96845,3.979250063,13.92890314,20.48896981
R3,34.4100326,74.90918442,1.13838342,26.61763825,1.937053857,34.86647331,1253.958049,3.998188419,13.95873832,20.5006469
R1,34.20271685,75.01651569,1.237332527,43.65063512,2.80258746,27.71810462,1435.631414,4.000318123,16.31200203,20.36617457
R2,36.593682,77.00091663,1.51341962,27.09382509,4.753940409,30.05041699,1751.00889,4.002146204,19.71384746,22.54053437
R2,36.58223987,76.99889262,1.520165098,27.08944297,4.732507964,30.03350843,1750.983742,4.002653322,19.72817153,22.55829449
R1,34.19787913,75.01811215,1.230548162,43.63700222,2.81622604,27.71301465,1435.636464,4.003177613,16.29485602,20.36634361
R2,36.588316,77.0126388,1.503447336,27.08170386,4.741611217,30.04064854,1750.997878,4.002807725,19.7344688,22.54405279
R2,36.61081425,77.02116286,1.501980021,27.07757734,4.735176067,30.03913711,1751.013876,4.002372544,19.74190637,22.56221224
